FoodCategory,FoodItem,per100grams,Cals_per100grams,KJ_per100grams,Image
Wine,Moscato Wine,100ml,76 cal,319 kJ,https://images.albertsons-media.com/is/image/ABS/960010995
Wine,Mulled Wine,100ml,196 cal,823 kJ,https://images.albertsons-media.com/is/image/ABS/960156951
Wine,Pinot Gris,100ml,83 cal,349 kJ,https://images.albertsons-media.com/is/image/ABS/189059194
Wine,Pinot Noir,100ml,75 cal,315 kJ,https://images.albertsons-media.com/is/image/ABS/960028769
Wine,Plum Wine,100ml,163 cal,685 kJ,https://images.albertsons-media.com/is/image/ABS/960424379
Wine,Port Wine,100ml,160 cal,672 kJ,https://images.albertsons-media.com/is/image/ABS/189150169
Wine,Prosecco,100ml,71 cal,298 kJ,https://images.albertsons-media.com/is/image/ABS/960039725
Wine,Red Wine,100ml,85 cal,357 kJ,https://images.albertsons-media.com/is/image/ABS/960063311
Wine,Red Wines,100ml,85 cal,357 kJ,https://images.albertsons-media.com/is/image/ABS/960063311
Wine,Riesling,100ml,80 cal,336 kJ,https://images.albertsons-media.com/is/image/ABS/189052718
Wine,Riesling Wine,100ml,80 cal,336 kJ,https://images.albertsons-media.com/is/image/ABS/960300201
Wine,Rose Wine,100ml,71 cal,298 kJ,https://images.albertsons-media.com/is/image/ABS/960011847
Wine,Sangria,100ml,132 cal,554 kJ,https://images.albertsons-media.com/is/image/ABS/189200005
Wine,Sauvignon Blanc,100ml,81 cal,340 kJ,https://images.albertsons-media.com/is/image/ABS/189054965
Wine,Sherry,100ml,116 cal,487 kJ,https://images.albertsons-media.com/is/image/ABS/105450248
Wine,Shiraz,100ml,71 cal,298 kJ,https://images.albertsons-media.com/is/image/ABS/189051840
Wine,Sparkling Wine,100ml,190 cal,798 kJ,https://images.albertsons-media.com/is/image/ABS/960039725
Wine,Sweet Red Wine,100ml,81 cal,340 kJ,https://images.albertsons-media.com/is/image/ABS/960062905
Wine,Sweet White Wine,100ml,82 cal,344 kJ,https://images.albertsons-media.com/is/image/ABS/960567498
Wine,Sweet Wines,100ml,83 cal,349 kJ,https://images.albertsons-media.com/is/image/ABS/970125588
Wine,Vermouth,100ml,108 cal,454 kJ,https://images.albertsons-media.com/is/image/ABS/189300026
Wine,White Wine,100ml,82 cal,344 kJ,https://images.albertsons-media.com/is/image/ABS/189054965
Wine,White Zinfandel,100ml,88 cal,370 kJ,https://images.albertsons-media.com/is/image/ABS/189055055
Wine,Wine,100ml,83 cal,349 kJ,https://images.albertsons-media.com/is/image/ABS/960033010
Wine,Yellow Tail Wine,100ml,71 cal,298 kJ,https://images.albertsons-media.com/is/image/ABS/189050710
Wine,Zinfandel,100ml,88 cal,370 kJ,https://images.albertsons-media.com/is/image/ABS/189052835
CerealProducts,Amaranth,100g,371 cal,1558 kJ,
CerealProducts,Barley,100g,354 cal,1487 kJ,https://images.albertsons-media.com/is/image/ABS/960319835
CerealProducts,Barley Groats,100g,100 cal,420 kJ,https://images.albertsons-media.com/is/image/ABS/960319835
CerealProducts,Brown Rice,100g,388 cal,1630 kJ,https://images.albertsons-media.com/is/image/ABS/960005345
CerealProducts,Buckwheat,100g,343 cal,1441 kJ,https://images.albertsons-media.com/is/image/ABS/111010368
CerealProducts,Buckwheat Groats,100g,346 cal,1453 kJ,
CerealProducts,Corn Waffles,100g,274 cal,1151 kJ,https://images.albertsons-media.com/is/image/ABS/970491891
CerealProducts,Cornmeal,100g,362 cal,1520 kJ,https://images.albertsons-media.com/is/image/ABS/960461480
CerealProducts,Cornstarch,100g,381 cal,1600 kJ,https://images.albertsons-media.com/is/image/ABS/113450031
CerealProducts,Couscous,100g,376 cal,1579 kJ,https://images.albertsons-media.com/is/image/ABS/126300927
CerealProducts,Cracker,100g,502 cal,2108 kJ,https://images.albertsons-media.com/is/image/ABS/960457332
CerealProducts,Durum Wheat Semolina,100g,397 cal,1667 kJ,https://images.albertsons-media.com/is/image/ABS/960564060
CerealProducts,Flaxseed,100g,534 cal,2243 kJ,https://images.albertsons-media.com/is/image/ABS/960461483
CerealProducts,Freekeh,100g,520 cal,2184 kJ,
CerealProducts,Gluten,100g,370 cal,1554 kJ,https://images.albertsons-media.com/is/image/ABS/960240588
CerealProducts,Grissini,100g,408 cal,1714 kJ,
CerealProducts,Kamut,100g,337 cal,1415 kJ,
CerealProducts,Millet,100g,378 cal,1588 kJ,https://images.albertsons-media.com/is/image/ABS/960105711
CerealProducts,Millet Flour,100g,372 cal,1562 kJ,https://images.albertsons-media.com/is/image/ABS/117100132
CerealProducts,Millet Gruel,100g,46 cal,193 kJ,https://images.albertsons-media.com/is/image/ABS/960105711
CerealProducts,Oat Bran,100g,246 cal,1033 kJ,https://images.albertsons-media.com/is/image/ABS/960519827
CerealProducts,Pearl Barley,100g,352 cal,1478 kJ,https://images.albertsons-media.com/is/image/ABS/960319835
CerealProducts,Polenta,100g,366 cal,1537 kJ,https://images.albertsons-media.com/is/image/ABS/970109619
CerealProducts,Prawn Crackers,100g,527 cal,2213 kJ,https://images.albertsons-media.com/is/image/ABS/960028588
CerealProducts,Pretzel Sticks,100g,380 cal,1596 kJ,https://images.albertsons-media.com/is/image/ABS/109250261
CerealProducts,Quinoa,100g,368 cal,1546 kJ,https://images.albertsons-media.com/is/image/ABS/960081274
CerealProducts,Rusk,100g,410 cal,1722 kJ,https://images.albertsons-media.com/is/image/ABS/960137462
CerealProducts,Rye Bran,100g,281 cal,1180 kJ,
CerealProducts,Sago,100g,354 cal,1487 kJ,https://images.albertsons-media.com/is/image/ABS/112090001
CerealProducts,Savoury Biscuits,100g,347 cal,1457 kJ,https://images.albertsons-media.com/is/image/ABS/238010165
CerealProducts,Shortbread,100g,502 cal,2108 kJ,https://images.albertsons-media.com/is/image/ABS/102010545
CerealProducts,Spelt,100g,338 cal,1420 kJ,https://images.albertsons-media.com/is/image/ABS/960536454
CerealProducts,Spelt Bran,100g,177 cal,743 kJ,
CerealProducts,Spelt Semolina,100g,360 cal,1512 kJ,
CerealProducts,Sunflower Seeds,100g,584 cal,2453 kJ,https://images.albertsons-media.com/is/image/ABS/109500199
CerealProducts,Tortilla,100g,237 cal,995 kJ,https://images.albertsons-media.com/is/image/ABS/127101868
CerealProducts,Tortilla Chips,100g,499 cal,2096 kJ,https://images.albertsons-media.com/is/image/ABS/960019066
CerealProducts,Wheat Bran,100g,216 cal,907 kJ,https://images.albertsons-media.com/is/image/ABS/960159802
CerealProducts,Wheat Germ,100g,382 cal,1604 kJ,https://images.albertsons-media.com/is/image/ABS/960319735
CerealProducts,Wheat Gluten,100g,325 cal,1365 kJ,https://images.albertsons-media.com/is/image/ABS/960564061
CerealProducts,Wheat Semolina,100g,360 cal,1512 kJ,https://images.albertsons-media.com/is/image/ABS/960564060
CerealProducts,Wheat Starch,100g,351 cal,1474 kJ,https://images.albertsons-media.com/is/image/ABS/960164755
CerealProducts,Whole Grain Wheat,100g,339 cal,1424 kJ,https://images.albertsons-media.com/is/image/ABS/960423313
CerealProducts,Wholegrain Oat,100g,375 cal,1575 kJ,https://images.albertsons-media.com/is/image/ABS/960451507
"Oatmeal,Muesli&Cereals",Bran Flakes,100g,356 cal,1495 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Cap’n Crunch,100g,404 cal,1697 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Cheerios,100g,347 cal,1457 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Chex,100g,387 cal,1625 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Chocolate Cheerios,100g,367 cal,1541 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Chocos,100g,380 cal,1596 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Cinnamon Toast Crunch,100g,433 cal,1819 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Coco Pops,100g,376 cal,1579 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Cocoa Krispies,100g,386 cal,1621 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Cocoa Pebbles,100g,367 cal,1541 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Cocoa Puffs,100g,400 cal,1680 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Cookie Crisp,100g,400 cal,1680 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Corn Flakes,100g,357 cal,1499 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Corn Pops,100g,377 cal,1583 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Count Chocula,100g,407 cal,1709 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Cracklin Oat Bran,100g,402 cal,1688 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Cream of Wheat,100g,364 cal,1529 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Crunchy Nut,100g,600 cal,2520 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Crunchy Nut Cornflakes,100g,600 cal,2520 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Fiber One,100g,267 cal,1121 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Froot Loops,100g,379 cal,1592 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Frosted Cheerios,100g,393 cal,1651 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Frosted Flakes,100g,367 cal,1541 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Frosted Mini-Wheats,100g,353 cal,1483 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Frosties,100g,367 cal,1541 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Fruity Pebbles,100g,400 cal,1680 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Golden Grahams,100g,400 cal,1680 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Grape-Nuts,100g,362 cal,1520 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Honey Nut Cheerios,100g,393 cal,1651 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Honey Smacks,100g,370 cal,1554 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Honeycomb,100g,397 cal,1667 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Just Right,100g,391 cal,1642 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Kashi,100g,377 cal,1583 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Kelloggs Corn Flakes,100g,357 cal,1499 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Kix,100g,367 cal,1541 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Krave,100g,372 cal,1562 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Life Cereal,100g,375 cal,1575 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Lucky Charms,100g,406 cal,1705 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Malt-O-Meal,100g,51 cal,214 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Mini-Wheats,100g,353 cal,1483 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Muesli,100g,336 cal,1411 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Multigrain Cheerios,100g,380 cal,1596 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Nutri-Grain,100g,351 cal,1474 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Oatibix,100g,421 cal,1768 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Oatmeal,100g,375 cal,1575 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Peanut Butter Toast Crunch,100g,431 cal,1810 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Post Raisin Bran,100g,322 cal,1352 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Post Shredded Wheat,100g,347 cal,1457 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Puff,100g,367 cal,1541 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Puffed Rice,100g,383 cal,1609 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Puffed Wheat,100g,367 cal,1541 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Quaker Grits,100g,344 cal,1445 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Quaker Oatmeal,100g,375 cal,1575 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Quaker Oatmeal Squares,100g,400 cal,1680 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Raisin Bran,100g,322 cal,1352 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Raisin Bran Crunch,100g,355 cal,1491 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Raisin Bran Crunch,100g,355 cal,1491 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Raisin Nut Bran,100g,367 cal,1541 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Ready Brek,100g,359 cal,1508 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Rice Chex,100g,387 cal,1625 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Rice Krispies,100g,394 cal,1655 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Scooters,100g,367 cal,1541 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Shredded Wheat,100g,340 cal,1428 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Shreddies,100g,351 cal,1474 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Smart Start,100g,371 cal,1558 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Special K,100g,377 cal,1583 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Special K Chocolatey Delight,100g,388 cal,1630 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Special K Protein Plus,100g,375 cal,1575 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Special K Red Berries,100g,345 cal,1449 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Sugar Puffs,100g,379 cal,1592 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Toasties,100g,361 cal,1516 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Trix,100g,400 cal,1680 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Weet-Bix,100g,353 cal,1483 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Weetabix,100g,358 cal,1504 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Weetos,100g,378 cal,1588 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
"Oatmeal,Muesli&Cereals",Wheaties,100g,367 cal,1541 kJ,https://images.albertsons-media.com/is/image/ABS/960158573
Pasta&Noodles,Cannelloni,100g,146 cal,613 kJ,https://images.albertsons-media.com/is/image/ABS/128201152
Pasta&Noodles,Capellini,100g,353 cal,1483 kJ,https://images.albertsons-media.com/is/image/ABS/128200299
Pasta&Noodles,Cappelletti,100g,164 cal,689 kJ,
Pasta&Noodles,Cellophane Noodles,100g,351 cal,1474 kJ,https://images.albertsons-media.com/is/image/ABS/127051968
Pasta&Noodles,Cheese Tortellini,100g,291 cal,1222 kJ,https://images.albertsons-media.com/is/image/ABS/128150080
Pasta&Noodles,Dampfnudel,100g,274 cal,1151 kJ,
Pasta&Noodles,Dumpling Dough,100g,99 cal,416 kJ,https://images.albertsons-media.com/is/image/ABS/960437517
Pasta&Noodles,Durum Wheat Semolina,100g,397 cal,1667 kJ,https://images.albertsons-media.com/is/image/ABS/960564060
Pasta&Noodles,Egg Noodles,100g,384 cal,1613 kJ,https://images.albertsons-media.com/is/image/ABS/960197648
Pasta&Noodles,Farfalle,100g,358 cal,1504 kJ,https://images.albertsons-media.com/is/image/ABS/970011204
Pasta&Noodles,Fettuccine,100g,353 cal,1483 kJ,https://images.albertsons-media.com/is/image/ABS/128200313
Pasta&Noodles,Fusilli,100g,352 cal,1478 kJ,https://images.albertsons-media.com/is/image/ABS/960120462
Pasta&Noodles,Glass Noodles,100g,192 cal,806 kJ,https://images.albertsons-media.com/is/image/ABS/127051968
Pasta&Noodles,Lasagne Sheets,100g,271 cal,1138 kJ,https://images.albertsons-media.com/is/image/ABS/960317268
Pasta&Noodles,Linguine,100g,357 cal,1499 kJ,https://images.albertsons-media.com/is/image/ABS/128200291
Pasta&Noodles,Low Carb Pasta,100g,282 cal,1184 kJ,https://images.albertsons-media.com/is/image/ABS/970123197
Pasta&Noodles,Macaroni,100g,370 cal,1554 kJ,https://images.albertsons-media.com/is/image/ABS/970012113
Pasta&Noodles,Manicotti,100g,357 cal,1499 kJ,https://images.albertsons-media.com/is/image/ABS/128201152
Pasta&Noodles,Mostaccioli,100g,184 cal,773 kJ,https://images.albertsons-media.com/is/image/ABS/970011968
Pasta&Noodles,Orecchiette,100g,370 cal,1554 kJ,https://images.albertsons-media.com/is/image/ABS/960040207
Pasta&Noodles,Orzo,100g,357 cal,1499 kJ,https://images.albertsons-media.com/is/image/ABS/128201318
Pasta&Noodles,Penne,100g,351 cal,1474 kJ,https://images.albertsons-media.com/is/image/ABS/128200571
Pasta&Noodles,Penne Rigate,100g,370 cal,1554 kJ,https://images.albertsons-media.com/is/image/ABS/128200862
Pasta&Noodles,Pierogi,100g,200 cal,840 kJ,https://images.albertsons-media.com/is/image/ABS/148100038
Pasta&Noodles,Ravioli,100g,77 cal,323 kJ,https://images.albertsons-media.com/is/image/ABS/148100127
Pasta&Noodles,Rigatoni,100g,353 cal,1483 kJ,https://images.albertsons-media.com/is/image/ABS/128200574
Pasta&Noodles,Rotini,100g,353 cal,1483 kJ,https://images.albertsons-media.com/is/image/ABS/128200343
Pasta&Noodles,Shells,100g,353 cal,1483 kJ,https://images.albertsons-media.com/is/image/ABS/128201151
Pasta&Noodles,Shirataki Noodles,100g,18 cal,76 kJ,https://images.albertsons-media.com/is/image/ABS/960433006
Pasta&Noodles,Soy Noodles,100g,216 cal,907 kJ,https://images.albertsons-media.com/is/image/ABS/960417489
Pasta&Noodles,Spaetzle,100g,368 cal,1546 kJ,https://images.albertsons-media.com/is/image/ABS/127170068
Pasta&Noodles,Spaghetti,100g,370 cal,1554 kJ,https://images.albertsons-media.com/is/image/ABS/128200111
Pasta&Noodles,Spinach Tortellini,100g,314 cal,1319 kJ,https://images.albertsons-media.com/is/image/ABS/960239202
Pasta&Noodles,Spirelli,100g,367 cal,1541 kJ,
Pasta&Noodles,Tagliatelle,100g,370 cal,1554 kJ,https://images.albertsons-media.com/is/image/ABS/970014132
Pasta&Noodles,Tortellini,100g,291 cal,1222 kJ,https://images.albertsons-media.com/is/image/ABS/128150080
Pasta&Noodles,Vermicelli,100g,368 cal,1546 kJ,https://images.albertsons-media.com/is/image/ABS/126300035
Pasta&Noodles,Whole Grain Noodles,100g,347 cal,1457 kJ,https://images.albertsons-media.com/is/image/ABS/960222544
Pasta&Noodles,Whole Grain Spaghetti,100g,351 cal,1474 kJ,https://images.albertsons-media.com/is/image/ABS/960150487
Pasta&Noodles,Ziti,100g,352 cal,1478 kJ,https://images.albertsons-media.com/is/image/ABS/970010789
Dishes&Meals,Baby Back Ribs,100g,259 cal,1088 kJ,https://images.albertsons-media.com/is/image/ABS/960171536
